unnamed:_0,autoritate_tutelar,intreprindere,cui,personal,calitate,suma,indemnizatie_variabila,suma_num,indemnizatie_variabila_num
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Oana Elena Nemțeanu,Membru CA/CS,"4,645",,4645.0,0.0
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Simona Smărăndache,Membru CA/CS,"4,645",,4645.0,0.0
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Nicu Fălcoi,Membru CA/CS,"4,645",,4645.0,0.0
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Claudia Gasparini,Membru CA/CS,"4,645",,4645.0,0.0
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Iulia Dudu,Membru CA/CS,"4,645",,4645.0,0.0
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Monica Roșca,Membru CA/CS,"4,645",,4645.0,0.0
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Bogdan Lucian Crăciunaș,Membru CA/CS,"4,645",,4645.0,0.0
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Victor Munteanu,Director/directorat,"2 4,723",,24723.0,0.0
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Cristiana Moțățăianu,Director/directorat,"2 4,599",,24599.0,0.0
130,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",AVIOANE CRAIOVA,2326144,Verginica Diaconu,Director/directorat,"1 9,494",,19494.0,0.0
131,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",ROMFILATELIA,16184414,Popescu Cristina,Director/directorat,"3 8,627",,38627.0,0.0
131,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",ROMFILATELIA,16184414,Pavel Laura,Director/directorat,"2 0,000",,20000.0,0.0
131,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",ROMFILATELIA,16184414,Munteanu Petronel,Membru CA/CS,"4,273",,4273.0,0.0
132,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",INCERTRANS,4282451,Cladoveanu Flavius-Valeriu,Director/directorat,"39,534",,39534.0,0.0
132,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",INCERTRANS,4282451,Cladoveanu Flavius-Valeriu,Membru CA/CS,,,0.0,0.0
132,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",INCERTRANS,4282451,Buică Nicușor-Marian,Membru CA/CS,"8,985",,8985.0,0.0
132,"MINISTERUL ECONOMIEI, DIGITALIZARII, ANTREPRENORIATULUI SI TURISMULUI",INCERTRANS,4282451,Zapciu Miron,Membru CA/CS,,,0.0,0.0
,"MINISTERUL MUNCII, FAMILIEI, TINERETULUI ȘI SOLIDARITĂȚII SOCIALE",B.T.T.PERLA COSTINESTIULUI SA,4475150,Motoc Elena,Membru CA/CS,"4,477",,4477.0,0.0
139,"MINISTERUL MUNCII, FAMILIEI, TINERETULUI ȘI SOLIDARITĂȚII SOCIALE",B.T.T.PERLA COSTINESTIULUI SA,4475150,Dragu Marius-Alexandru,Membru CA/CS,,,0.0,0.0
139,"MINISTERUL MUNCII, FAMILIEI, TINERETULUI ȘI SOLIDARITĂȚII SOCIALE",B.T.T.PERLA COSTINESTIULUI SA,4475150,Iacob Adrian,Membru CA/CS,"4,477",,4477.0,0.0
139,"MINISTERUL MUNCII, FAMILIEI, TINERETULUI ȘI SOLIDARITĂȚII SOCIALE",B.T.T.PERLA COSTINESTIULUI SA,4475150,Dragu Marius Alexandru,Director/directorat,"2 0,184",,20184.0,0.0
140,"MINISTERUL MUNCII, FAMILIEI, TINERETULUI ȘI SOLIDARITĂȚII SOCIALE",SOCIETATEA DE TRATAMENT BALNEAR SI RECUPERARE A CAPACITATII DE MUNCA TBRCM SA,15619634,Jugănaru Georgeta,Membru CA/CS,"3,948",,3948.0,0.0
140,"MINISTERUL MUNCII, FAMILIEI, TINERETULUI ȘI SOLIDARITĂȚII SOCIALE",SOCIETATEA DE TRATAMENT BALNEAR SI RECUPERARE A CAPACITATII DE MUNCA TBRCM SA,15619634,Floroian Stelian-Olimpiu,Membru CA/CS,"3,948",,3948.0,0.0
140,"MINISTERUL MUNCII, FAMILIEI, TINERETULUI ȘI SOLIDARITĂȚII SOCIALE",SOCIETATEA DE TRATAMENT BALNEAR SI RECUPERARE A CAPACITATII DE MUNCA TBRCM SA,15619634,Rădulescu Ion-Lucian,Membru CA/CS,,,0.0,0.0
140,"MINISTERUL MUNCII, FAMILIEI, TINERETULUI ȘI SOLIDARITĂȚII SOCIALE",SOCIETATEA DE TRATAMENT BALNEAR SI RECUPERARE A CAPACITATII DE MUNCA TBRCM SA,15619634,Popescu Ion,Membru CA/CS,"3,948",,3948.0,0.0
140,"MINISTERUL MUNCII, FAMILIEI, TINERETULUI ȘI SOLIDARITĂȚII SOCIALE",SOCIETATEA DE TRATAMENT BALNEAR SI RECUPERARE A CAPACITATII DE MUNCA TBRCM SA,15619634,Rădulescu Ion-Lucian,Director/directorat,"20,184",,20184.0,0.0
141,MINISTERUL EDUCATIEI,EDITURA DIDACTICĂ ŞI PEDAGOGICĂ,1589983,Adam Mariana,Membru CA/CS,"1,900",,1900.0,0.0
141,MINISTERUL EDUCATIEI,EDITURA DIDACTICĂ ŞI PEDAGOGICĂ,1589983,Grosu Darie George,Membru CA/CS,"1,900",,1900.0,0.0
141,MINISTERUL EDUCATIEI,EDITURA DIDACTICĂ ŞI PEDAGOGICĂ,1589983,Toma Mirela Gabriela,Membru CA/CS,"1,900",,1900.0,0.0
141,MINISTERUL EDUCATIEI,EDITURA DIDACTICĂ ŞI PEDAGOGICĂ,1589983,Bogdan Daniela Elisabeta,Membru CA/CS,"1,900",,1900.0,0.0
141,MINISTERUL EDUCATIEI,EDITURA DIDACTICĂ ŞI PEDAGOGICĂ,1589983,Săftoiu Elwis Claudiu,Membru CA/CS,,,0.0,0.0
141,MINISTERUL EDUCATIEI,EDITURA DIDACTICĂ ŞI PEDAGOGICĂ,1589983,Săftoiu Elwis Claudiu,Director/directorat,"17,760",,17760.0,0.0
142,MINISTERUL EDUCATIEI,SOCIETATEA IN SERVICII IN INFORMATICA PITESTI,128418,Insolventa/Diverse,Insolventa/Diverse,Insolventa/Diverse,Insolventa/diverse,0.0,0.0
143,SERVICIUL ROMAN DE INFORMATII,RASIROM,7061781,Trocan Laurențiu,Membru CA/CS,,,0.0,0.0
143,SERVICIUL ROMAN DE INFORMATII,RASIROM,7061781,Vîlcu Daniel,Membru CA/CS,"18,330",,18330.0,0.0
,SERVICIUL ROMAN DE INFORMATII,RASIROM,7061781,Panainte Coralia,Membru CA/CS,"18,330",,18330.0,0.0
143,SERVICIUL ROMAN DE INFORMATII,RASIROM,7061781,Avram Claudius-Virgil,Membru CA/CS,"18,330",,18330.0,0.0
143,SERVICIUL ROMAN DE INFORMATII,RASIROM,7061781,Andrei Dan,Membru CA/CS,"18,330",,18330.0,0.0
143,SERVICIUL ROMAN DE INFORMATII,RASIROM,7061781,Mladin Cătălin-Ionuț,Membru CA/CS,"18,330",,18330.0,0.0
143,SERVICIUL ROMAN DE INFORMATII,RASIROM,7061781,Ciupitu Gabriel,Membru CA/CS,"18,330",,18330.0,0.0
143,SERVICIUL ROMAN DE INFORMATII,RASIROM,7061781,Trocan Laurențiu,Director/directorat,54990+54990,"109,980",5499054990.0,109980.0
